cinema_name,cinema_url,postcode_category
New Central Cinema Torquay,https://www.google.com/maps/place/New+Central+Cinema+Torquay/data=!4m7!3m6!1s0x486d0f39f6ca54db:0xa642cf0a410de3dc!8m2!3d50.4670208!4d-3.530591!16s%2Fg%2F11spzqb9t2!19sChIJ21TK9jkPbUgR3OMNQQrPQqY?authuser=0&hl=en&rclk=1,Torquay
Vue Cinema Torbay,https://www.google.com/maps/place/Vue+Cinema+Torbay/data=!4m7!3m6!1s0x486d10759ad15443:0xc7046bc0efd7142d!8m2!3d50.4352108!4d-3.5599842!16s%2Fg%2F12hm2rpdc!19sChIJQ1TRmnUQbUgRLRTX78BrBMc?authuser=0&hl=en&rclk=1,Torquay
Unleashed Theatre Company,https://www.google.com/maps/place/Unleashed+Theatre+Company/data=!4m7!3m6!1s0x486d0fda027c991b:0xa720d06024bf68b4!8m2!3d50.4655677!4d-3.5286754!16s%2Fg%2F1tkn_6g1!19sChIJG5l8AtoPbUgRtGi_JGDQIKc?authuser=0&hl=en&rclk=1,Torquay
Vue Cinema Cambridge,https://www.google.com/maps/place/Vue+Cinema+Cambridge/data=!4m7!3m6!1s0x47d8708e086eddfb:0x71f08e2c767c0551!8m2!3d52.2063282!4d0.1346211!16s%2Fg%2F1thtnvv8!19sChIJ-91uCI5w2EcRUQV8diyO8HE?authuser=0&hl=en&rclk=1,Cambridge
Vue Cinema Cambridge,https://www.google.com/maps/place/Vue+Cinema+Cambridge/data=!4m7!3m6!1s0x47d8708e086eddfb:0x71f08e2c767c0551!8m2!3d52.2063282!4d0.1346211!16s%2Fg%2F1thtnvv8!19sChIJ-91uCI5w2EcRUQV8diyO8HE?authuser=0&hl=en&rclk=1,Cambridge
The Light,https://www.google.com/maps/place/The+Light/data=!4m7!3m6!1s0x47d87a78bde23a33:0x526a9a006f715cfb!8m2!3d52.1904922!4d0.1372691!16s%2Fg%2F1tfc5w7_!19sChIJMzrivXh62EcR-1xxbwCaalI?authuser=0&hl=en&rclk=1,Cambridge
Arts Picturehouse,https://www.google.com/maps/place/Arts+Picturehouse/data=!4m7!3m6!1s0x47d87097749024c3:0x753b357956181b09!8m2!3d52.2028643!4d0.1234902!16s%2Fg%2F1v8kzw5q!19sChIJwySQdJdw2EcRCRsYVnk1O3U?authuser=0&hl=en&rclk=1,Cambridge
Central Cinema,https://www.google.com/maps/place/Central+Cinema/data=!4m7!3m6!1s0x47d870960ea14dfd:0x3823fed8523383a0!8m2!3d52.2068048!4d0.1212071!16s%2Fg%2F11j4sxjx2j!19sChIJ_U2hDpZw2EcRoIMzUtj-Izg?authuser=0&hl=en&rclk=1,Cambridge
St John's Picturehouse,https://www.google.com/maps/place/St+John%27s+Picturehouse/data=!4m7!3m6!1s0x47d870bed223620d:0xd8c78ba34794a80a!8m2!3d52.2092044!4d0.1146937!16s%2Fg%2F11bcdhq69r!19sChIJDWIj0r5w2EcRCqiUR6OLx9g?authuser=0&hl=en&rclk=1,Cambridge
Lido Picture Show at Jesus Green Outdoor Pool,https://www.google.com/maps/place/Lido+Picture+Show+at+Jesus+Green+Outdoor+Pool/data=!4m7!3m6!1s0x47d870ead9fba821:0xfbb58708011c1aa9!8m2!3d52.2130905!4d0.1231034!16s%2Fg%2F11bcdhmv8c!19sChIJIaj72epw2EcRqRocAQiHtfs?authuser=0&hl=en&rclk=1,Cambridge
The Star & Mouse Picture Show,https://www.google.com/maps/place/The+Star+%26+Mouse+Picture+Show/data=!4m7!3m6!1s0x47d8771c48841c3f:0xe21adc89e0c66fe6!8m2!3d52.2153265!4d0.003393!16s%2Fg%2F11fkf79qmv!19sChIJPxyESBx32EcR5m_G4IncGuI?authuser=0&hl=en&rclk=1,Cambridge
Sawston Cinema at The Marven Centre,https://www.google.com/maps/place/Sawston+Cinema+at+The+Marven+Centre/data=!4m7!3m6!1s0x47d87b6addda9d17:0xb0f50485d8e93b39!8m2!3d52.1264076!4d0.1654395!16s%2Fg%2F11bcdhntnj!19sChIJF53a3Wp72EcROTvp2IUE9bA?authuser=0&hl=en&rclk=1,Cambridge
Everyman Chelmsford,https://www.google.com/maps/place/Everyman+Chelmsford/data=!4m7!3m6!1s0x47d8e97d50b40517:0x46d7203a3fbf0e02!8m2!3d51.7340457!4d0.4758215!16s%2Fg%2F11c5s_b058!19sChIJFwW0UH3p2EcRAg6_Pzog10Y?authuser=0&hl=en&rclk=1,Chelmsford
ODEON Chelmsford,https://www.google.com/maps/place/ODEON+Chelmsford/data=!4m7!3m6!1s0x47d8e97dede2a0af:0xc29f22bb80f8ef58!8m2!3d51.7309904!4d0.4754792!16s%2Fg%2F1trpkgpn!19sChIJr6Di7X3p2EcRWO_4gLsin8I?authuser=0&hl=en&rclk=1,Chelmsford
Cinema Rooms,https://www.google.com/maps/place/Cinema+Rooms/data=!4m7!3m6!1s0x47d8e962f74ab747:0xf3768fcfe0d142!8m2!3d51.7374886!4d0.4774253!16s%2Fg%2F1th0m4sh!19sChIJR7dK92Lp2EcRQtHgz4928wA?authuser=0&hl=en&rclk=1,Chelmsford
ODEON Colchester,https://www.google.com/maps/place/ODEON+Colchester/data=!4m7!3m6!1s0x47d904f6577a66af:0x70a6a8bf560f8ebf!8m2!3d51.8887153!4d0.8960271!16s%2Fg%2F1tdqgr8j!19sChIJr2Z6V_YE2UcRv44PVr-opnA?authuser=0&hl=en&rclk=1,Colchester
Curzon Colchester,https://www.google.com/maps/place/Curzon+Colchester/data=!4m7!3m6!1s0x47d905e0e90c86b9:0x2b7ef4b8d3414b7b!8m2!3d51.8891731!4d0.9044321!16s%2Fg%2F11gh_k07pn!19sChIJuYYM6eAF2UcRe0tB07j0fis?authuser=0&hl=en&rclk=1,Colchester
Moving Image,https://www.google.com/maps/place/Moving+Image/data=!4m7!3m6!1s0x47d90557c1eadd6f:0xa1817cf3dff5a3c4!8m2!3d51.8577773!4d0.9592092!16s%2Fg%2F11jfqnlcxn!19sChIJb93qwVcF2UcRxKP13_N8gaE?authuser=0&hl=en&rclk=1,Colchester
Mercury Theatre,https://www.google.com/maps/place/Mercury+Theatre/data=!4m7!3m6!1s0x47d904f671a066e1:0xa437377cad05c9b5!8m2!3d51.8895091!4d0.8943414!16s%2Fm%2F09gm5n1!19sChIJ4WagcfYE2UcRtckFrXw3N6Q?authuser=0&hl=en&rclk=1,Colchester
University of Essex Film Society - Student Union,https://www.google.com/maps/place/University+of+Essex+Film+Society+-+Student+Union/data=!4m7!3m6!1s0x47d9056f3834b1ab:0xd920ea9e8f267ebd!8m2!3d51.875625!4d0.9461373!16s%2Fg%2F11bcdhlp5l!19sChIJq7E0OG8F2UcRvX4mj57qINk?authuser=0&hl=en&rclk=1,Colchester
William Loveless Hall,https://www.google.com/maps/place/William+Loveless+Hall/data=!4m7!3m6!1s0x47d90ff80a880383:0xa4d8665ef5b8aa5d!8m2!3d51.8577812!4d0.9593878!16s%2Fg%2F11dzx9tf1q!19sChIJgwOICvgP2UcRXaq49V5m2KQ?authuser=0&hl=en&rclk=1,Colchester
Cineworld,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x48608e2a8d661c13:0x8dc5ca982b524cc8!8m2!3d52.0534757!4d1.1497381!16s%2Fg%2F119tdcrr9!19sChIJExxmjSqOYEgRyExSK5jKxY0?authuser=0&hl=en&rclk=1,Ipswich
Empire,https://www.google.com/maps/place/Empire/data=!4m7!3m6!1s0x47d9a02ceea8d9bf:0xd11ca4c38a56a65c!8m2!3d52.0565806!4d1.1536833!16s%2Fg%2F11bzv2b0zq!19sChIJv9mo7iyg2UcRXKZWisOkHNE?authuser=0&hl=en&rclk=1,Ipswich
King Street Cinema,https://www.google.com/maps/place/King+Street+Cinema/data=!4m7!3m6!1s0x47d9a02d2098a803:0x988fcca7fc5de68!8m2!3d52.0573533!4d1.1523542!16s%2Fg%2F1tdb3j_6!19sChIJA6iYIC2g2UcRaN7Ff8r8iAk?authuser=0&hl=en&rclk=1,Ipswich
4DX Imax,https://www.google.com/maps/place/4DX+Imax/data=!4m7!3m6!1s0x47d9a02df96035ef:0x4a8489ab1a091c74!8m2!3d52.0534542!4d1.1497393!16s%2Fg%2F11f6k_56gg!19sChIJ7zVg-S2g2UcRdBwJGquJhEo?authuser=0&hl=en&rclk=1,Ipswich
Gaumont Theatre,https://www.google.com/maps/place/Gaumont+Theatre/data=!4m7!3m6!1s0x47d9a02ab88eaaab:0x91d72f70f485527e!8m2!3d52.0573784!4d1.1603084!16s%2Fg%2F11t4f0cxx2!19sChIJq6qOuCqg2UcRflKF9HAv15E?authuser=0&hl=en&rclk=1,Ipswich
Buttermarket Centre,https://www.google.com/maps/place/Buttermarket+Centre/data=!4m7!3m6!1s0x47d9a02c9c0f031b:0xd7722792c8ce2872!8m2!3d52.0570759!4d1.1536102!16s%2Fm%2F012697rf!19sChIJGwMPnCyg2UcRcijOyJInctc?authuser=0&hl=en&rclk=1,Ipswich
The Riverside,https://www.google.com/maps/place/The+Riverside/data=!4m7!3m6!1s0x47d99d1f0cf92da3:0xe0994257b378faf7!8m2!3d52.0907331!4d1.318011!16s%2Fg%2F11b6hsrts4!19sChIJoy35DB-d2UcR9_p4s1dCmeA?authuser=0&hl=en&rclk=1,Ipswich
Regal Cinema and Theatre,https://www.google.com/maps/place/Regal+Cinema+and+Theatre/data=!4m7!3m6!1s0x47d9bab55a9497c9:0xaa6b43f91786aff6!8m2!3d52.1851154!4d0.9989266!16s%2Fg%2F1tpc7783!19sChIJyZeUWrW62UcR9q-GF_lDa6o?authuser=0&hl=en&rclk=1,Ipswich
Vue Cinema Norwich,https://www.google.com/maps/place/Vue+Cinema+Norwich/data=!4m7!3m6!1s0x47d9e3e67958582d:0xc7c2dfd418b0099d!8m2!3d52.6268154!4d1.2960605!16s%2Fg%2F11b808zl95!19sChIJLVhYeebj2UcRnQmwGNTfwsc?authuser=0&hl=en&rclk=1,Norwich
ODEON Norwich,https://www.google.com/maps/place/ODEON+Norwich/data=!4m7!3m6!1s0x47d9e3ec26c158e9:0x6d2cb440f8d5d42b!8m2!3d52.6253846!4d1.3046094!16s%2Fg%2F1tgf71gm!19sChIJ6VjBJuzj2UcRK9TV-EC0LG0?authuser=0&hl=en&rclk=1,Norwich
Vue Cinema Norwich,https://www.google.com/maps/place/Vue+Cinema+Norwich/data=!4m7!3m6!1s0x47d9e3e67958582d:0xc7c2dfd418b0099d!8m2!3d52.6268154!4d1.2960605!16s%2Fg%2F11b808zl95!19sChIJLVhYeebj2UcRnQmwGNTfwsc?authuser=0&hl=en&rclk=1,Norwich
Cinema City,https://www.google.com/maps/place/Cinema+City/data=!4m7!3m6!1s0x47d9e3e76c1e5811:0xf5578bfc1b9874c5!8m2!3d52.6304842!4d1.2961463!16s%2Fg%2F11bykxhf3y!19sChIJEVgebOfj2UcRxXSYG_yLV_U?authuser=0&hl=en&rclk=1,Norwich
Outdoor Cinema Norwich,https://www.google.com/maps/place/Outdoor+Cinema+Norwich/data=!4m7!3m6!1s0x47d9e3414e16b721:0xedf56af473cf4bf4!8m2!3d52.6211796!4d1.3324158!16s%2Fg%2F11rpzgrx4x!19sChIJIbcWTkHj2UcR9EvPc_Rq9e0?authuser=0&hl=en&rclk=1,Norwich
CineMARE - Halloween at Odeon Norwich,https://www.google.com/maps/place/CineMARE+-+Halloween+at+Odeon+Norwich/data=!4m7!3m6!1s0x47d9e375033cc95d:0x76893054bc30b50a!8m2!3d52.6257188!4d1.3048035!16s%2Fg%2F11s7zjh0rv!19sChIJXck8A3Xj2UcRCrUwvFQwiXY?authuser=0&hl=en&rclk=1,Norwich
Castle Quarter,https://www.google.com/maps/place/Castle+Quarter/data=!4m7!3m6!1s0x47d9e3e66f982dcb:0x6590055b178da108!8m2!3d52.6273956!4d1.2963689!16s%2Fg%2F11b7q82vts!19sChIJyy2Yb-bj2UcRCKGNF1sFkGU?authuser=0&hl=en&rclk=1,Norwich
Norwich Riverside Entertainment Centre,https://www.google.com/maps/place/Norwich+Riverside+Entertainment+Centre/data=!4m7!3m6!1s0x47d9e3edc9ce9529:0x6d2c5195b1ea375f!8m2!3d52.6256512!4d1.3061417!16s%2Fg%2F12qgvld06!19sChIJKZXOye3j2UcRXzfqsZVRLG0?authuser=0&hl=en&rclk=1,Norwich
Anglia Square,https://www.google.com/maps/place/Anglia+Square/data=!4m7!3m6!1s0x47d9e3c5368b7cbb:0x78e45a4484cc9d61!8m2!3d52.6366911!4d1.2949307!16s%2Fm%2F04_0_5x!19sChIJu3yLNsXj2UcRYZ3MhERa5Hg?authuser=0&hl=en&rclk=1,Norwich
Film East,https://www.google.com/maps/place/Film+East/data=!4m7!3m6!1s0x47d9e3e15210c68f:0x5eec1c7c5dca2589!8m2!3d52.626886!4d1.2919004!16s%2Fg%2F11n6glpbvv!19sChIJj8YQUuHj2UcRiSXKXXwc7F4?authuser=0&hl=en&rclk=1,Norwich
Thorpe Cinema - Norwich,https://www.google.com/maps/place/Thorpe+Cinema+-+Norwich/data=!4m7!3m6!1s0x47d9e31986f2a757:0xff80b8a95ae53a8f!8m2!3d52.6377499!4d1.3608894!16s%2Fg%2F11tdpfksj7!19sChIJV6fyhhnj2UcRjzrlWqm4gP8?authuser=0&hl=en&rclk=1,Norwich
Aylsham Picture House,https://www.google.com/maps/place/Aylsham+Picture+House/data=!4m7!3m6!1s0x47d75c30e6b4d097:0xb25be5e0eba41aa1!8m2!3d52.7954166!4d1.2517126!16s%2Fg%2F11b73jp9yd!19sChIJl9C05jBc10cRoRqk6-DlW7I?authuser=0&hl=en&rclk=1,Norwich
ODEON Southend,https://www.google.com/maps/place/ODEON+Southend/data=!4m7!3m6!1s0x47d9278b1da99e9f:0xd8e16b2ee2935a9d!8m2!3d51.5405381!4d0.7113959!16s%2Fg%2F1pv0g63m6!19sChIJn56pHYsn2UcRnVqT4i5r4dg?authuser=0&hl=en&rclk=1,Southend-on-Sea
Theatre Breaks Online,https://www.google.com/maps/place/Theatre+Breaks+Online/data=!4m7!3m6!1s0x47d8da4ee8a6aaab:0x1b7321a3173197bf!8m2!3d51.5481712!4d0.6306305!16s%2Fg%2F11fx8c30fy!19sChIJq6qm6E7a2EcRv5cxF6Mhcxs?authuser=0&hl=en&rclk=1,Southend-on-Sea
Cineworld Cinema - Birmingham,https://www.google.com/maps/place/Cineworld+Cinema+-+Birmingham/data=!4m7!3m6!1s0x4870b125a9e1690d:0x66ed19a781551941!8m2!3d52.4742816!4d-1.9156694!16s%2Fg%2F1tdgtvcq!19sChIJDWnhqSWxcEgRQRlVgacZ7WY?authuser=0&hl=en&rclk=1,Birmingham
ODEON Luxe Birmingham Broadway Plaza,https://www.google.com/maps/place/ODEON+Luxe+Birmingham+Broadway+Plaza/data=!4m7!3m6!1s0x4870bcf87ccc5905:0x9ee68c030320bcfb!8m2!3d52.4737745!4d-1.9218224!16s%2Fg%2F1tdx_b5x!19sChIJBVnMfPi8cEgR-7wgAwOM5p4?authuser=0&hl=en&rclk=1,Birmingham
ODEON Birmingham New Street,https://www.google.com/maps/place/ODEON+Birmingham+New+Street/data=!4m7!3m6!1s0x4870bc8fca1b2b15:0xf09731709415266a!8m2!3d52.4786399!4d-1.8964315!16s%2Fm%2F0yx_tyg!19sChIJFSsbyo-8cEgRaiYVlHAxl_A?authuser=0&hl=en&rclk=1,Birmingham
Everyman Birmingham Mailbox,https://www.google.com/maps/place/Everyman+Birmingham+Mailbox/data=!4m7!3m6!1s0x4870bc8b1dc8e4dd:0xfab9c25245a32b99!8m2!3d52.4753678!4d-1.9053176!16s%2Fg%2F11bttrntxs!19sChIJ3eTIHYu8cEgRmSujRVLCufo?authuser=0&hl=en&rclk=1,Birmingham
Vue Cinema Brum town,https://www.google.com/maps/place/Vue+Cinema+Brum+town/data=!4m7!3m6!1s0x4870bb385d1f9123:0xf93efcfef02df4e8!8m2!3d52.5056033!4d-1.8566165!16s%2Fg%2F1tffj6f7!19sChIJI5EfXTi7cEgR6PQt8P78Pvk?authuser=0&hl=en&rclk=1,Birmingham
The Electric Cinema,https://www.google.com/maps/place/The+Electric+Cinema/data=!4m7!3m6!1s0x4870bc89818a9367:0x21990d0a5a9cb1c8!8m2!3d52.4767004!4d-1.8987236!16zL20vMDR3c3Rs!19sChIJZ5OKgYm8cEgRyLGcWgoNmSE?authuser=0&hl=en&rclk=1,Birmingham
The Mockingbird Cinema,https://www.google.com/maps/place/The+Mockingbird+Cinema/data=!4m7!3m6!1s0x4870bc808d9c9c8d:0x821dfe2752fc699b!8m2!3d52.4754886!4d-1.8841699!16s%2Fg%2F11b6_zzslw!19sChIJjZycjYC8cEgRm2n8Uif-HYI?authuser=0&hl=en&rclk=1,Birmingham
"Piccadilly Cinema, Birmingham","https://www.google.com/maps/place/Piccadilly+Cinema,+Birmingham/data=!4m7!3m6!1s0x4870bb8dcce6f86f:0x8c609a4238bc2ede!8m2!3d52.4577288!4d-1.8693371!16s%2Fm%2F013ccp5f!19sChIJb_jmzI27cEgR3i68OEKaYIw?authuser=0&hl=en&rclk=1",Birmingham
"Empire Cinemas & IMAX - Great Park, Birmingham","https://www.google.com/maps/place/Empire+Cinemas+%26+IMAX+-+Great+Park,+Birmingham/data=!4m7!3m6!1s0x487095af802b43a7:0xa5df25ff0a45a1fd!8m2!3d52.3988179!4d-2.0082592!16s%2Fg%2F1tf69g_j!19sChIJp0MrgK-VcEgR_aFFCv8l36U?authuser=0&hl=en&rclk=1",Birmingham
The Mockingbird Cinema At Millennium Point,https://www.google.com/maps/place/The+Mockingbird+Cinema+At+Millennium+Point/data=!4m7!3m6!1s0x4870bc84983c5e73:0x31c35267853ea78d!8m2!3d52.4833653!4d-1.8877424!16s%2Fg%2F11ny290bg0!19sChIJc148mIS8cEgRjac-hWdSwzE?authuser=0&hl=en&rclk=1,Birmingham
Palace Cinema,https://www.google.com/maps/place/Palace+Cinema/data=!4m7!3m6!1s0x4870a4d6e8219a25:0x77efb7be2d2fa839!8m2!3d52.5247344!4d-1.8375569!16s%2Fg%2F11fr3mdqdb!19sChIJJZoh6NakcEgROagvLb6373c?authuser=0&hl=en&rclk=1,Birmingham
Cineworld Cinema - Birmingham NEC,https://www.google.com/maps/place/Cineworld+Cinema+-+Birmingham+NEC/data=!4m7!3m6!1s0x48775aa47ae56971:0xaae678c3703fec9d!8m2!3d52.447827!4d-1.717817!16s%2Fg%2F11bcdhmg5_!19sChIJcWnleqRad0gRnew_cMN45qo?authuser=0&hl=en&rclk=1,Birmingham
Broadway Plaza,https://www.google.com/maps/place/Broadway+Plaza/data=!4m7!3m6!1s0x4870bc56284bffd5:0xd1c772f9556455b6!8m2!3d52.4737892!4d-1.9217662!16s%2Fg%2F1wnbxg3w!19sChIJ1f9LKFa8cEgRtlVkVflyx9E?authuser=0&hl=en&rclk=1,Birmingham
Adelphi Cinema,https://www.google.com/maps/place/Adelphi+Cinema/data=!4m7!3m6!1s0x4870bbb2c6587339:0x535ee7625965e8de!8m2!3d52.462751!4d-1.8300135!16s%2Fg%2F11t5_9sc4l!19sChIJOXNYxrK7cEgR3uhlWWLnXlM?authuser=0&hl=en&rclk=1,Birmingham
Outdoor Cinema Birmingham,https://www.google.com/maps/place/Outdoor+Cinema+Birmingham/data=!4m7!3m6!1s0x4870bbfb1e14fd63:0x74038370694bdd1e!8m2!3d52.4229896!4d-1.8215815!16s%2Fg%2F11f5795szy!19sChIJY_0UHvu7cEgRHt1LaXCDA3Q?authuser=0&hl=en&rclk=1,Birmingham
Empire Cinemas - Sutton Coldfield,https://www.google.com/maps/place/Empire+Cinemas+-+Sutton+Coldfield/data=!4m7!3m6!1s0x4870a5068b4354ed:0x76579051a370329c!8m2!3d52.5564886!4d-1.8260126!16s%2Fg%2F12cp7_91j!19sChIJ7VRDiwalcEgRnDJwo1GQV3Y?authuser=0&hl=en&rclk=1,Birmingham
Cadbury 4D Chocolate Adventure Cinema,https://www.google.com/maps/place/Cadbury+4D+Chocolate+Adventure+Cinema/data=!4m7!3m6!1s0x4870bff691a0fcb5:0x47d469143abadd78!8m2!3d52.4295933!4d-1.9308485!16s%2Fg%2F11h5s4jd2h!19sChIJtfygkfa_cEgReN26OhRp1Ec?authuser=0&hl=en&rclk=1,Birmingham
Reel Cinema Quinton,https://www.google.com/maps/place/Reel+Cinema+Quinton/data=!4m7!3m6!1s0x4870962e5147b903:0x9baaca4149be64e5!8m2!3d52.4625296!4d-2.0140511!16s%2Fg%2F1ts3f1h9!19sChIJA7lHUS6WcEgR5WS-SUHKqps?authuser=0&hl=en&rclk=1,Birmingham
Midlands Arts Centre,https://www.google.com/maps/place/Midlands+Arts+Centre/data=!4m7!3m6!1s0x4870bc3e860f7d4f:0xa4d283214b49be64!8m2!3d52.4528742!4d-1.9037783!16zL20vMDM0X3Br!19sChIJT30Phj68cEgRZL5JSyGD0qQ?authuser=0&hl=en&rclk=1,Birmingham
ODEON West Bromwich,https://www.google.com/maps/place/ODEON+West+Bromwich/data=!4m7!3m6!1s0x4870980254374fed:0x3f4b3e4ca12709b7!8m2!3d52.5197003!4d-1.992008!16s%2Fg%2F1ydpnrnbz!19sChIJ7U83VAKYcEgRtwknoUw-Sz8?authuser=0&hl=en&rclk=1,Birmingham
News Theatre,https://www.google.com/maps/place/News+Theatre/data=!4m7!3m6!1s0x4870bc8f4f54164b:0x8385e85b8befa85a!8m2!3d52.4800103!4d-1.8943526!16s%2Fg%2F11j4svptj1!19sChIJSxZUT4-8cEgRWqjvi1vohYM?authuser=0&hl=en&rclk=1,Birmingham
Cineworld,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x4870b9e086764503:0x8f5ce3d269130d30!8m2!3d52.4119125!4d-1.7789165!16s%2Fg%2F1tfb1ffn!19sChIJA0V2huC5cEgRMA0TadLjXI8?authuser=0&hl=en&rclk=1,Birmingham
Site of Abc Cinema New Street,https://www.google.com/maps/place/Site+of+Abc+Cinema+New+Street/data=!4m7!3m6!1s0x4870bc8c76104005:0x6f51cb8b0756199a!8m2!3d52.4793278!4d-1.9014273!16s%2Fg%2F11q2yk97sn!19sChIJBUAQdoy8cEgRmhlWB4vLUW8?authuser=0&hl=en&rclk=1,Birmingham
Cinema Hire,https://www.google.com/maps/place/Cinema+Hire/data=!4m7!3m6!1s0x4870bdcbd0afe8f1:0x3630415538c2fad6!8m2!3d52.4859659!4d-1.9097361!16s%2Fg%2F11fqdb7xn5!19sChIJ8eiv0Mu9cEgR1vrCOFVBMDY?authuser=0&hl=en&rclk=1,Birmingham
StarCity,https://www.google.com/maps/place/StarCity/data=!4m7!3m6!1s0x4870bb385d1f9123:0x57b09ae2308fa7b6!8m2!3d52.5055583!4d-1.8560031!16zL20vMGMzZnB6!19sChIJI5EfXTi7cEgRtqePMOKasFc?authuser=0&hl=en&rclk=1,Birmingham
Adult World,https://www.google.com/maps/place/Adult+World/data=!4m7!3m6!1s0x4870bc899daccd03:0x6ccc12c90a74222c!8m2!3d52.4767257!4d-1.897799!16s%2Fg%2F1vq7492l!19sChIJA82snYm8cEgRLCJ0CskSzGw?authuser=0&hl=en&rclk=1,Birmingham
Aldridge Cinema,https://www.google.com/maps/place/Aldridge+Cinema/data=!4m7!3m6!1s0x4870a160a0e14179:0x3a21bb8daa21aa94!8m2!3d52.60608!4d-1.91464!16s%2Fg%2F11bcdhmd9q!19sChIJeUHhoGChcEgRlKohqo27ITo?authuser=0&hl=en&rclk=1,Birmingham
The Light Cinema Walsall,https://www.google.com/maps/place/The+Light+Cinema+Walsall/data=!4m7!3m6!1s0x487098a76600739d:0x6445cd787a183e50!8m2!3d52.5859947!4d-1.9899123!16s%2Fg%2F11cjk1zpxg!19sChIJnXMAZqeYcEgRUD4YenjNRWQ?authuser=0&hl=en&rclk=1,Birmingham
Cinema,https://www.google.com/maps/place/Cinema/data=!4m7!3m6!1s0x487095bb4b1f037f:0x774554e23cb9508b!8m2!3d52.397655!4d-2.008398!16s%2Fg%2F1q67tnp2b!19sChIJfwMfS7uVcEgRi1C5POJURXc?authuser=0&hl=en&rclk=1,Birmingham
ODEON Dudley,https://www.google.com/maps/place/ODEON+Dudley/data=!4m7!3m6!1s0x487090e6fb22ce0b:0xdf4bba846754d60b!8m2!3d52.479659!4d-2.114128!16s%2Fg%2F1tfd1vbc!19sChIJC84i--aQcEgRC9ZUZ4S6S98?authuser=0&hl=en&rclk=1,Birmingham
Gaumont Cinema,https://www.google.com/maps/place/Gaumont+Cinema/data=!4m7!3m6!1s0x48709949f27e3bf3:0x3758619c2357564d!8m2!3d52.5533364!4d-2.0183776!16s%2Fg%2F11lgkv7bxb!19sChIJ8zt-8kmZcEgRTVZXI5xhWDc?authuser=0&hl=en&rclk=1,Birmingham
Showcase Cinema Dudley,https://www.google.com/maps/place/Showcase+Cinema+Dudley/data=!4m7!3m6!1s0x487099fd2cc848f7:0x75d9c5dfc692265a!8m2!3d52.516914!4d-2.0709041!16s%2Fg%2F1tfq_w30!19sChIJ90jILP2ZcEgRWiaSxt_F2XU?authuser=0&hl=en&rclk=1,Birmingham
Showcase Cinema de Lux Coventry,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Coventry/data=!4m7!3m6!1s0x4877492a4b79a185:0x7db3ad9762e2e48c!8m2!3d52.4356968!4d-1.4303688!16s%2Fg%2F1hc27g3sb!19sChIJhaF5SypJd0gRjOTiYpets30?authuser=0&hl=en&rclk=1,Coventry
ODEON Coventry,https://www.google.com/maps/place/ODEON+Coventry/data=!4m7!3m6!1s0x48774ba42a1dddc1:0x1b409c417a3d1c29!8m2!3d52.4077098!4d-1.5185705!16s%2Fg%2F1th27x8f!19sChIJwd0dKqRLd0gRKRw9ekGcQBs?authuser=0&hl=en&rclk=1,Coventry
Warwick Student Cinema,https://www.google.com/maps/place/Warwick+Student+Cinema/data=!4m7!3m6!1s0x48774acfc24fde85:0x330de183568fe176!8m2!3d52.3821253!4d-1.5626313!16s%2Fg%2F11bcdhp0hh!19sChIJhd5Pws9Kd0gRduGPVoPhDTM?authuser=0&hl=en&rclk=1,Coventry
"Square One Bar, Cinema & Entertainment Venue","https://www.google.com/maps/place/Square+One+Bar,+Cinema+%26+Entertainment+Venue/data=!4m7!3m6!1s0x48774bb9bd001dcf:0x72a4bd117d91cdb6!8m2!3d52.4074756!4d-1.5047135!16s%2Fg%2F11bcdhl7k5!19sChIJzx0AvblLd0gRts2RfRG9pHI?authuser=0&hl=en&rclk=1",Coventry
The Big Screen,https://www.google.com/maps/place/The+Big+Screen/data=!4m7!3m6!1s0x48774acf5ff3ce65:0x1a981583121baa01!8m2!3d52.378941!4d-1.5607752!16s%2Fg%2F11hb4f9bp7!19sChIJZc7zX89Kd0gRAaobEoMVmBo?authuser=0&hl=en&rclk=1,Coventry
Warwick Arts Centre,https://www.google.com/maps/place/Warwick+Arts+Centre/data=!4m7!3m6!1s0x48774acf6304377d:0x61993381f90201b2!8m2!3d52.3800034!4d-1.5614878!16zL20vMDN3Njhx!19sChIJfTcEY89Kd0gRsgEC-YEzmWE?authuser=0&hl=en&rclk=1,Coventry
Showcase Cinema Dudley,https://www.google.com/maps/place/Showcase+Cinema+Dudley/data=!4m7!3m6!1s0x487099fd2cc848f7:0x75d9c5dfc692265a!8m2!3d52.516914!4d-2.0709041!16s%2Fg%2F1tfq_w30!19sChIJ90jILP2ZcEgRWiaSxt_F2XU?authuser=0&hl=en&rclk=1,Dudley
ODEON Dudley,https://www.google.com/maps/place/ODEON+Dudley/data=!4m7!3m6!1s0x487090e6fb22ce0b:0xdf4bba846754d60b!8m2!3d52.479659!4d-2.114128!16s%2Fg%2F1tfd1vbc!19sChIJC84i--aQcEgRC9ZUZ4S6S98?authuser=0&hl=en&rclk=1,Dudley
