cinema_name,category,cinema_url,postcode_category
Norden Farm Centre for the Arts,Cinema,https://www.google.com/maps/place/Norden+Farm+Centre+for+the+Arts/data=!4m7!3m6!1s0x487662ad754c60fd:0x38b26fc573c72915!8m2!3d51.5153302!4d-0.7463668!16s%2Fm%2F025_js1!19sChIJ_WBMda1idkgRFSnHc8Vvsjg?authuser=0&hl=en&rclk=1,Slough
Empire Cinemas - Slough,Cinema,https://www.google.com/maps/place/Empire+Cinemas+-+Slough/data=!4m7!3m6!1s0x48767aca1970ca81:0x9b37f88a3298b400!8m2!3d51.5087211!4d-0.5910879!16s%2Fg%2F1ptwj7j0c!19sChIJgcpwGcp6dkgRALSYMor4N5s?authuser=0&hl=en&rclk=1,Slough
Empire Cinemas & IMAX - Swindon,Cinema,https://www.google.com/maps/place/Empire+Cinemas+%26+IMAX+-+Swindon/data=!4m7!3m6!1s0x48714603ffffffe3:0xa701627b1e69ca2f!8m2!3d51.5716966!4d-1.7568165!16s%2Fg%2F1hc5g47qw!19sChIJ4____wNGcUgRL8ppHntiAac?authuser=0&hl=en&rclk=1,Swindon
Arts Centre,Cinema,https://www.google.com/maps/place/Arts+Centre/data=!4m7!3m6!1s0x487144519d8e2baf:0xd4cf32a98658840e!8m2!3d51.5515899!4d-1.7769107!16s%2Fg%2F11h6dff7sc!19sChIJryuOnVFEcUgRDoRYhqkyz9Q?authuser=0&hl=en&rclk=1,Swindon
Vue,Cinema,https://www.google.com/maps/place/Vue/data=!4m7!3m6!1s0x48747301e05c4833:0x48e3230e395642cb!8m2!3d50.9664612!4d-1.3513669!16s%2Fg%2F1tptq1_5!19sChIJM0hc4AFzdEgRy0JWOQ4j40g?authuser=0&hl=en&rclk=1,Southampton
Harbour Lights Picturehouse,Cinema,https://www.google.com/maps/place/Harbour+Lights+Picturehouse/data=!4m7!3m6!1s0x4873a1cf62e52f79:0xa2a731bb718ef5be!8m2!3d50.8946711!4d-1.3931268!16s%2Fg%2F1tdkg2z9!19sChIJeS_lYs-hc0gRvvWOcbsxp6I?authuser=0&hl=en&rclk=1,Southampton
Cinema,Cinema,https://www.google.com/maps/place/Cinema/data=!4m7!3m6!1s0x48747134768bd8a5:0xc97905f4171c15c5!8m2!3d50.8947417!4d-1.393063!16s%2Fg%2F11h1djbqs3!19sChIJpdiLdjRxdEgRxRUcF_QFeck?authuser=0&hl=en&rclk=1,Southampton
Union Films,Cinema,https://www.google.com/maps/place/Union+Films/data=!4m7!3m6!1s0x487473f648487377:0xcf1bb0a6bd1dfd33!8m2!3d50.934143!4d-1.39744!16s%2Fg%2F11b7fs7ggn!19sChIJd3NISPZzdEgRM_0dvaawG88?authuser=0&hl=en&rclk=1,Southampton
Sonar Cinema,Cinema,https://www.google.com/maps/place/Sonar+Cinema/data=!4m7!3m6!1s0x487476b253e19fe3:0x62ac6268868e04e7!8m2!3d50.9078337!4d-1.4010994!16s%2Fg%2F11bxc6bwvr!19sChIJ45_hU7J2dEgR5wSOhmhirGI?authuser=0&hl=en&rclk=1,Southampton
ODEON Southampton,Cinema,https://www.google.com/maps/place/ODEON+Southampton/data=!4m7!3m6!1s0x487476b91b0fc42f:0xda2a080a7c24b305!8m2!3d50.9024313!4d-1.413329!16s%2Fg%2F1tctr3sj!19sChIJL8QPG7l2dEgRBbMkfAoIKto?authuser=0&hl=en&rclk=1,Southampton
Durley Rialto,Cinema,https://www.google.com/maps/place/Durley+Rialto/data=!4m7!3m6!1s0x48746c511bd0574b:0x53e783bd0f2f2002!8m2!3d50.9571096!4d-1.2499836!16s%2Fg%2F11hd53qyl6!19sChIJS1fQG1FsdEgRAiAvD72D51M?authuser=0&hl=en&rclk=1,Southampton
ODEON Southend,Cinema,https://www.google.com/maps/place/ODEON+Southend/data=!4m7!3m6!1s0x47d9278b1da99e9f:0xd8e16b2ee2935a9d!8m2!3d51.5405381!4d0.7113959!16s%2Fg%2F1pv0g63m6!19sChIJn56pHYsn2UcRnVqT4i5r4dg?authuser=0&hl=en&rclk=1,Southend-on-Sea
Theatre Breaks Online,Cinema,https://www.google.com/maps/place/Theatre+Breaks+Online/data=!4m7!3m6!1s0x47d8da4ee8a6aaab:0x1b7321a3173197bf!8m2!3d51.5481712!4d0.6306305!16s%2Fg%2F11fx8c30fy!19sChIJq6qm6E7a2EcRv5cxF6Mhcxs?authuser=0&hl=en&rclk=1,Southend-on-Sea
ODEON Tunbridge Wells,Cinema,https://www.google.com/maps/place/ODEON+Tunbridge+Wells/data=!4m7!3m6!1s0x47df466bef95e5f7:0xcdcdb991c474c366!8m2!3d51.1543248!4d0.2966484!16s%2Fg%2F1tr8kvyk!19sChIJ9-WV72tG30cRZsN0xJG5zc0?authuser=0&hl=en&rclk=1,Tonbridge
Kino Hawkhurst,Cinema,https://www.google.com/maps/place/Kino+Hawkhurst/data=!4m7!3m6!1s0x47df3d0756fb78e9:0xd7aa322ab078e23e!8m2!3d51.0472034!4d0.5111574!16s%2Fg%2F1tlgx744!19sChIJ6Xj7Vgc930cRPuJ4sCoyqtc?authuser=0&hl=en&rclk=1,Tonbridge
ODEON Luxe Maidstone,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Maidstone/data=!4m7!3m6!1s0x47df322da9b18b15:0x1623cd09fbee5c06!8m2!3d51.2695274!4d0.518457!16s%2Fg%2F1tq6csjf!19sChIJFYuxqS0y30cRBlzu-wnNIxY?authuser=0&hl=en&rclk=1,Tonbridge
Rusthall Community Cinema,Cinema,https://www.google.com/maps/place/Rusthall+Community+Cinema/data=!4m7!3m6!1s0x47df45b83ff79e43:0x80a700fd30ef7ba4!8m2!3d51.1346631!4d0.2338212!16s%2Fg%2F11g0hv8lf7!19sChIJQ573P7hF30cRpHvvMP0Ap4A?authuser=0&hl=en&rclk=1,Tonbridge
Scott Cinemas,Cinema,https://www.google.com/maps/place/Scott+Cinemas/data=!4m7!3m6!1s0x4875f62579d8d1af:0x7acd258166df84f5!8m2!3d51.126535!4d-0.008924!16s%2Fg%2F1tfkkn65!19sChIJr9HYeSX2dUgR9YTfZoElzXo?authuser=0&hl=en&rclk=1,Tonbridge
Trinity Theatre,Cinema,https://www.google.com/maps/place/Trinity+Theatre/data=!4m7!3m6!1s0x47df4433f7ec7c77:0x7f0fb1730adc4855!8m2!3d51.132777!4d0.262187!16s%2Fm%2F0gh7tn4!19sChIJd3zs9zNE30cRVUjcCnOxD38?authuser=0&hl=en&rclk=1,Tonbridge
The Royal Cinema,Cinema,https://www.google.com/maps/place/The+Royal+Cinema/data=!4m7!3m6!1s0x47ded31db65994a7:0x87716923ecfb682d!8m2!3d51.3157731!4d0.8915642!16s%2Fm%2F0lyyp06!19sChIJp5RZth3T3kcRLWj77CNpcYc?authuser=0&hl=en&rclk=1,Tonbridge
Carlton Cinema,Cinema,https://www.google.com/maps/place/Carlton+Cinema/data=!4m7!3m6!1s0x47d9527d5af98e47:0xf886de97167a664c!8m2!3d51.382089!4d1.336744!16s%2Fg%2F1v1skh9p!19sChIJR475Wn1S2UcRTGZ6Fpfehvg?authuser=0&hl=en&rclk=1,Tonbridge
Slindon Cinema,Cinema,https://www.google.com/maps/place/Slindon+Cinema/data=!4m7!3m6!1s0x4875b1ec7d7e23a1:0x4dd610dcb23a14e1!8m2!3d50.8621495!4d-0.6292724!16s%2Fg%2F11gf3py3np!19sChIJoSN-feyxdUgR4RQ6stwQ1k0?authuser=0&hl=en&rclk=1,Tonbridge
Ritz Cinema Belper,Cinema,https://www.google.com/maps/place/Ritz+Cinema+Belper/data=!4m7!3m6!1s0x4879f339ab055f83:0xc1078e256d56fa4a!8m2!3d53.023248!4d-1.47982!16s%2Fg%2F1tj9bjj_!19sChIJg18FqznzeUgRSvpWbSWOB8E?authuser=0&hl=en&rclk=1,Tonbridge
Tring Cinema,Cinema,https://www.google.com/maps/place/Tring+Cinema/data=!4m7!3m6!1s0x48765bda2304d4af:0x6b33e522763c34a!8m2!3d51.796093!4d-0.661475!16s%2Fg%2F11ckkwwdfs!19sChIJr9QEI9pbdkgRSsNjJ1I-swY?authuser=0&hl=en&rclk=1,Twickenham
Everyman Gerrards Cross,Cinema,https://www.google.com/maps/place/Everyman+Gerrards+Cross/data=!4m7!3m6!1s0x48766f4fa13b14d7:0x17089ee8b6184f60!8m2!3d51.5889267!4d-0.5532197!16s%2Fg%2F11bw4x65r7!19sChIJ1xQ7oU9vdkgRYE8YtuieCBc?authuser=0&hl=en&rclk=1,Twickenham
Saklatvala Hall,Cinema,https://www.google.com/maps/place/Saklatvala+Hall/data=!4m7!3m6!1s0x487672b1f6c9dd71:0xb6ab6e36bbc916f7!8m2!3d51.5027991!4d-0.3829544!16s%2Fg%2F1vv2rr5c!19sChIJcd3J9rFydkgR9xbJuzZuq7Y?authuser=0&hl=en&rclk=1,Southall
The Beck Theatre,Cinema,https://www.google.com/maps/place/The+Beck+Theatre/data=!4m7!3m6!1s0x48766d788fddb91d:0x298ff81f59b47277!8m2!3d51.521076!4d-0.4219488!16s%2Fm%2F02ptxh9!19sChIJHbndj3htdkgRd3K0WR_4jyk?authuser=0&hl=en&rclk=1,Southall
The Light Cinema,Cinema,https://www.google.com/maps/place/The+Light+Cinema/data=!4m7!3m6!1s0x48767777a6e03cc9:0x1c14a614318c6f75!8m2!3d51.3706043!4d-0.4899621!16s%2Fg%2F11fcp_wgct!19sChIJyTzgpnd3dkgRdW-MMRSmFBw?authuser=0&hl=en&rclk=1,Southall
Everyman Egham,Cinema,https://www.google.com/maps/place/Everyman+Egham/data=!4m7!3m6!1s0x487671d08f7f2ecf:0x854e8bf4e69a7bbf!8m2!3d51.430898!4d-0.5480052!16s%2Fg%2F11s53bpwsn!19sChIJzy5_j9BxdkgRv3ua5vSLToU?authuser=0&hl=en&rclk=1,Southall
South Hill Park Arts Centre,Cinema,https://www.google.com/maps/place/South+Hill+Park+Arts+Centre/data=!4m7!3m6!1s0x48767e290f74725b:0xf8ccbed38a2e6965!8m2!3d51.393804!4d-0.749974!16s%2Fg%2F1thcrvcj!19sChIJW3J0Dyl-dkgRZWkuitO-zPg?authuser=0&hl=en&rclk=1,Southall
Electric Palace,Cinema,https://www.google.com/maps/place/Electric+Palace/data=!4m7!3m6!1s0x47d976c3a453e80f:0x717f10cad2b64bc0!8m2!3d51.9464958!4d1.2888295!16zL20vMGJrN2c0!19sChIJD-hTpMN22UcRwEu20soQf3E?authuser=0&hl=en&rclk=1,Southall
Everyman Leeds,Cinema,https://www.google.com/maps/place/Everyman+Leeds/data=!4m7!3m6!1s0x48795c1945771713:0x29a321c2d8533db5!8m2!3d53.7968266!4d-1.5440196!16s%2Fg%2F12hmlh6qd!19sChIJExd3RRlceUgRtT1T2MIhoyk?authuser=0&hl=en&rclk=1,Southall
VJ Outdoor Cinema Hire,Outdoor cinema,https://www.google.com/maps/place/VJ+Outdoor+Cinema+Hire/data=!4m7!3m6!1s0x48766beff887a659:0xca891b03f8305788!8m2!3d51.655165!4d-0.402465!16s%2Fg%2F11f67vw17r!19sChIJWaaH-O9rdkgRiFcw-AMbico?authuser=0&hl=en&rclk=1,Watford
TIVOLI Cinemas - Bath,Cinema,https://www.google.com/maps/place/TIVOLI+Cinemas+-+Bath/data=!4m7!3m6!1s0x4871818a26b4fbc9:0x76e5634c1590654a!8m2!3d51.3780664!4d-2.3584628!16s%2Fg%2F11fj3lh5xt!19sChIJyfu0JoqBcUgRSmWQFUxj5XY?authuser=0&hl=en&rclk=1,Bath
ODEON Bath,Cinema,https://www.google.com/maps/place/ODEON+Bath/data=!4m7!3m6!1s0x48718115d5cee06b:0x53745c8fe46349d0!8m2!3d51.3810062!4d-2.3645542!16s%2Fg%2F1tgw4gly!19sChIJa-DO1RWBcUgR0Elj5I9cdFM?authuser=0&hl=en&rclk=1,Bath
Kingsmead Entertainment Centre,Cinema,https://www.google.com/maps/place/Kingsmead+Entertainment+Centre/data=!4m7!3m6!1s0x487181142a486d6f:0xc17981b38d4f4a9f!8m2!3d51.3809033!4d-2.3645371!16s%2Fg%2F11c31rfg5x!19sChIJb21IKhSBcUgRn0pPjbOBecE?authuser=0&hl=en&rclk=1,Bath
ODEON Bournemouth BH2,Cinema,https://www.google.com/maps/place/ODEON+Bournemouth+BH2/data=!4m7!3m6!1s0x4873a1c4535943c7:0x5ff92ee1c9771124!8m2!3d50.7188476!4d-1.8791031!16s%2Fg%2F1td581sb!19sChIJx0NZU8Shc0gRJBF3yeEu-V8?authuser=0&hl=en&rclk=1,Bournemouth
The Colosseum Cinema & Bar,Cinema,https://www.google.com/maps/place/The+Colosseum+Cinema+%26+Bar/data=!4m7!3m6!1s0x4873a1a16859e8f9:0x3df958792f30ad72!8m2!3d50.7224267!4d-1.9027033!16s%2Fg%2F1pp2vh0s2!19sChIJ-ehZaKGhc0gRcq0wL3lY-T0?authuser=0&hl=en&rclk=1,Bournemouth
Electric Theatre,Cinema,https://www.google.com/maps/place/Electric+Theatre/data=!4m7!3m6!1s0x4873a1c7475d1cad:0xf16953517d93fba6!8m2!3d50.7205617!4d-1.8826048!16s%2Fg%2F11j1hz2c_x!19sChIJrRxdR8ehc0gRpvuTfVFTafE?authuser=0&hl=en&rclk=1,Bournemouth
Bh2 Leisure,Cinema,https://www.google.com/maps/place/Bh2+Leisure/data=!4m7!3m6!1s0x4873a1c6f5718e7d:0x72df34b07843a325!8m2!3d50.7189236!4d-1.8792963!16s%2Fg%2F11c38j7ncg!19sChIJfY5x9cahc0gRJaNDeLA033I?authuser=0&hl=en&rclk=1,Bournemouth
Cineworld Cinema Poole,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Poole/data=!4m7!3m6!1s0x4873a3fe034584fb:0x980ffcbfff18c821!8m2!3d50.7457576!4d-1.9523064!16s%2Fg%2F11xx4h1ph!19sChIJ-4RFA_6jc0gRIcgY_7_8D5g?authuser=0&hl=en&rclk=1,Bournemouth
The Regent,Cinema,https://www.google.com/maps/place/The+Regent/data=!4m7!3m6!1s0x48739ea49845b6a7:0x6f0a182cb20714f7!8m2!3d50.7339363!4d-1.7773799!16s%2Fg%2F1tmqfp41!19sChIJp7ZFmKSec0gR9xQHsiwYCm8?authuser=0&hl=en&rclk=1,Bournemouth
Drive-In Theatre Bournemouth / Poole,Cinema,https://www.google.com/maps/place/Drive-In+Theatre+Bournemouth+%2F+Poole/data=!4m7!3m6!1s0x4873a8daaffb28cf:0xdfb37d400d9698d4!8m2!3d50.7328!4d-2.0876!16s%2Fg%2F11l7cn912k!19sChIJzyj7r9qoc0gR1JiWDUB9s98?authuser=0&hl=en&rclk=1,Bournemouth
Orca,Cinema,https://www.google.com/maps/place/Orca/data=!4m7!3m6!1s0x4873a486a032b65b:0xa437a3f7a76ec7e4!8m2!3d50.7925255!4d-1.9675905!16s%2Fg%2F11bzsyvm4b!19sChIJW7YyoIakc0gR5Mdup_ejN6Q?authuser=0&hl=en&rclk=1,Bournemouth
Vue Cinema Bristol - Longwell Green,Cinema,https://www.google.com/maps/place/Vue+Cinema+Bristol+-+Longwell+Green/data=!4m7!3m6!1s0x48718f80feb0efed:0x7166c06f379d2fa9!8m2!3d51.4493051!4d-2.4994754!16s%2Fg%2F11b6dh7k2h!19sChIJ7e-w_oCPcUgRqS-dN2_AZnE?authuser=0&hl=en&rclk=1,Bristol
Showcase Cinema de Lux Bristol,Cinema,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Bristol/data=!4m7!3m6!1s0x48718e70418126eb:0x5ba97053563cd1fd!8m2!3d51.4590247!4d-2.5857078!16s%2Fg%2F1tl1hbft!19sChIJ6yaBQXCOcUgR_dE8VlNwqVs?authuser=0&hl=en&rclk=1,Bristol
ODEON Bristol,Cinema,https://www.google.com/maps/place/ODEON+Bristol/data=!4m7!3m6!1s0x48718e7711311567:0xbf0ad2ed7cd99627!8m2!3d51.456757!4d-2.5914167!16s%2Fg%2F1tp07k4p!19sChIJZxUxEXeOcUgRJ5bZfO3SCr8?authuser=0&hl=en&rclk=1,Bristol
Cineworld Cinema Bristol,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Bristol/data=!4m7!3m6!1s0x48718ea6bda1dd6f:0x1f8bee867437356d!8m2!3d51.4156785!4d-2.5871553!16s%2Fg%2F1tfvsdhq!19sChIJb92hvaaOcUgRbTU3dIbuix8?authuser=0&hl=en&rclk=1,Bristol
Everyman Bristol,Cinema,https://www.google.com/maps/place/Everyman+Bristol/data=!4m7!3m6!1s0x48718dc2cd86ba09:0x89c927990eba5cd6!8m2!3d51.463063!4d-2.609262!16s%2Fg%2F11bzz_98gv!19sChIJCbqGzcKNcUgR1ly6DpknyYk?authuser=0&hl=en&rclk=1,Bristol
Showcase Bristol Avonmeads,Cinema,https://www.google.com/maps/place/Showcase+Bristol+Avonmeads/data=!4m7!3m6!1s0x48718e5835260747:0x262f05f1d3f400ac!8m2!3d51.4492825!4d-2.5609831!16s%2Fg%2F1tdw7hkj!19sChIJRwcmNViOcUgRrAD00_EFLyY?authuser=0&hl=en&rclk=1,Bristol
Vue,Cinema,https://www.google.com/maps/place/Vue/data=!4m7!3m6!1s0x487193d36ed82ff5:0x9e355b18eb7d7cb!8m2!3d51.5234053!4d-2.6043863!16s%2Fg%2F1tghp0w1!19sChIJ9S_YbtOTcUgRy9e3jrFV4wk?authuser=0&hl=en&rclk=1,Bristol
Watershed,Cinema,https://www.google.com/maps/place/Watershed/data=!4m7!3m6!1s0x48718dd658d5706f:0x78607ce02ba4510!8m2!3d51.4513939!4d-2.5982539!16zL20vMGNqNzhq!19sChIJb3DVWNaNcUgREEW6As4Hhgc?authuser=0&hl=en&rclk=1,Bristol
Cube Cinema,Cinema,https://www.google.com/maps/place/Cube+Cinema/data=!4m7!3m6!1s0x48718e6c35eda801:0x25bdc34d8361ae53!8m2!3d51.4611915!4d-2.5932365!16s%2Fg%2F1pxq67fcp!19sChIJAajtNWyOcUgRU65hg03DvSU?authuser=0&hl=en&rclk=1,Bristol
Big Screen Bristol,Cinema,https://www.google.com/maps/place/Big+Screen+Bristol/data=!4m7!3m6!1s0x48718dd6bc9e28e1:0xd81ca3268223752e!8m2!3d51.4501951!4d-2.6004484!16s%2Fg%2F1yg93py_z!19sChIJ4SievNaNcUgRLnUjgiajHNg?authuser=0&hl=en&rclk=1,Bristol
Scott Cinemas,Cinema,https://www.google.com/maps/place/Scott+Cinemas/data=!4m7!3m6!1s0x48718df73a70a787:0xa28b8bba39f8c5e7!8m2!3d51.480583!4d-2.61226!16s%2Fg%2F1tgdsl95!19sChIJh6dwOveNcUgR58X4ObqLi6I?authuser=0&hl=en&rclk=1,Bristol
The Screening Room,Cinema,https://www.google.com/maps/place/The+Screening+Room/data=!4m7!3m6!1s0x48718e77bb797d61:0x8e691b244d62d674!8m2!3d51.4564648!4d-2.5934794!16s%2Fg%2F11xq_w3q3!19sChIJYX15u3eOcUgRdNZiTSQbaY4?authuser=0&hl=en&rclk=1,Bristol
The Old Picture House,Cinema,https://www.google.com/maps/place/The+Old+Picture+House/data=!4m7!3m6!1s0x48718e8913020a39:0xbd496be0e7069195!8m2!3d51.4412573!4d-2.5777091!16s%2Fg%2F11jm0nqvl5!19sChIJOQoCE4mOcUgRlZEG5-BrSb0?authuser=0&hl=en&rclk=1,Bristol
Bristol Big Screen - Private Cinema Hire,Cinema,https://www.google.com/maps/place/Bristol+Big+Screen+-+Private+Cinema+Hire/data=!4m7!3m6!1s0x48718f6e96f8274b:0xa388ce37602ec718!8m2!3d51.4426175!4d-2.5921928!16s%2Fg%2F11rvhc0qzj!19sChIJSyf4lm6PcUgRGMcuYDfOiKM?authuser=0&hl=en&rclk=1,Bristol
20th Century Flicks,Cinema,https://www.google.com/maps/place/20th+Century+Flicks/data=!4m7!3m6!1s0x48718dc5dc2a6663:0xfb7fc62abf6d2ee7!8m2!3d51.4560775!4d-2.5967543!16s%2Fg%2F1tcwl02h!19sChIJY2Yq3MWNcUgR5y5tvyrGf_s?authuser=0&hl=en&rclk=1,Bristol
Cineworld Cinema - Yate,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+-+Yate/data=!4m7!3m6!1s0x48719b86df92ff41:0x22e73bf551d3c1ae!8m2!3d51.539019!4d-2.4085536!16s%2Fg%2F11cm_ps701!19sChIJQf-S34abcUgRrsHTUfU75yI?authuser=0&hl=en&rclk=1,Bristol
Plaza Cinema Dorchester,Cinema,https://www.google.com/maps/place/Plaza+Cinema+Dorchester/data=!4m7!3m6!1s0x487259de7f724229:0x31de5d0c06640ead!8m2!3d50.7139171!4d-2.4382474!16s%2Fg%2F1hhj4h6cd!19sChIJKUJyf95ZckgRrQ5kBgxd3jE?authuser=0&hl=en&rclk=1,Dorchester
ODEON Dorchester,Cinema,https://www.google.com/maps/place/ODEON+Dorchester/data=!4m7!3m6!1s0x487259dac264954b:0xed1c3f45318905a0!8m2!3d50.7099956!4d-2.4387875!16s%2Fg%2F124ybsf0b!19sChIJS5VkwtpZckgRoAWJMUU_HO0?authuser=0&hl=en&rclk=1,Dorchester
Screen on the Square,Cinema,https://www.google.com/maps/place/Screen+on+the+Square/data=!4m7!3m6!1s0x487259fe39533761:0x740e3ea209f147e5!8m2!3d50.710134!4d-2.4382209!16s%2Fg%2F11np3cxqrn!19sChIJYTdTOf5ZckgR5UfxCaI-DnQ?authuser=0&hl=en&rclk=1,Dorchester
Vue Cinema Exeter,Cinema,https://www.google.com/maps/place/Vue+Cinema+Exeter/data=!4m7!3m6!1s0x486da415c7754093:0x8bdd4f5aab9100f7!8m2!3d50.7258206!4d-3.5225118!16s%2Fg%2F1ptxtzz8v!19sChIJk0B1xxWkbUgR9wCRq1pP3Ys?authuser=0&hl=en&rclk=1,Exeter
ODEON Exeter,Cinema,https://www.google.com/maps/place/ODEON+Exeter/data=!4m7!3m6!1s0x486da41582935499:0x60efd082bd960110!8m2!3d50.7284293!4d-3.5220438!16s%2Fg%2F1tj9ss4_!19sChIJmVSTghWkbUgREAGWvYLQ72A?authuser=0&hl=en&rclk=1,Exeter
Exeter Picturehouse,Cinema,https://www.google.com/maps/place/Exeter+Picturehouse/data=!4m7!3m6!1s0x486da4300b336141:0xeb25805b73d41d9a!8m2!3d50.7207759!4d-3.5363612!16s%2Fg%2F1tk_j3_9!19sChIJQWEzCzCkbUgRmh3Uc1uAJes?authuser=0&hl=en&rclk=1,Exeter
Campus Cinema - Exeter,Cinema,https://www.google.com/maps/place/Campus+Cinema+-+Exeter/data=!4m7!3m6!1s0x486da444328edb13:0xe36c5b51768cf665!8m2!3d50.7348671!4d-3.5347636!16s%2Fg%2F11bcdhpyvs!19sChIJE9uOMkSkbUgRZfaMdlFbbOM?authuser=0&hl=en&rclk=1,Exeter
Exeter Phoenix,Cinema,https://www.google.com/maps/place/Exeter+Phoenix/data=!4m7!3m6!1s0x486da43958e562ad:0xb95d605f9669e086!8m2!3d50.725209!4d-3.531417!16s%2Fm%2F0k3fkhl!19sChIJrWLlWDmkbUgRhuBpll9gXbk?authuser=0&hl=en&rclk=1,Exeter
Cineworld Cinema - Gloucester Quays,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+-+Gloucester+Quays/data=!4m7!3m6!1s0x4871066953c47511:0xc01a64ee92aef81e!8m2!3d51.8605217!4d-2.2531576!16s%2Fg%2F1trc4dfm!19sChIJEXXEU2kGcUgRHviuku5kGsA?authuser=0&hl=en&rclk=1,Gloucester
Sherborne Cinema Gloucester,Cinema,https://www.google.com/maps/place/Sherborne+Cinema+Gloucester/data=!4m7!3m6!1s0x4871067f107ffbe9:0x14d8d115ddf05a6a!8m2!3d51.8698841!4d-2.2378602!16s%2Fg%2F11b81s196p!19sChIJ6ft_EH8GcUgRalrw3RXR2BQ?authuser=0&hl=en&rclk=1,Gloucester
Gloucester Guildhall,Cinema,https://www.google.com/maps/place/Gloucester+Guildhall/data=!4m7!3m6!1s0x4871067af84e9c59:0xd136b36eacfa77b2!8m2!3d51.8646792!4d-2.2446234!16s%2Fg%2F1tjz2thq!19sChIJWZxO-HoGcUgRsnf6rG6zNtE?authuser=0&hl=en&rclk=1,Gloucester
Outdoor Cinema Gloucester,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Gloucester/data=!4m7!3m6!1s0x487107c61f387611:0x7d781b964e2f0fd!8m2!3d51.901786!4d-2.1752497!16s%2Fg%2F11h01x9vlq!19sChIJEXY4H8YHcUgR_fDiZLmB1wc?authuser=0&hl=en&rclk=1,Gloucester
The Alfresco Film Company,Outdoor cinema,https://www.google.com/maps/place/The+Alfresco+Film+Company/data=!4m7!3m6!1s0x48710891e402ba03:0x59503d5ad6cb5645!8m2!3d51.8155955!4d-2.2680759!16s%2Fg%2F11gg9cvvcj!19sChIJA7oC5JEIcUgRRVbL1lo9UFk?authuser=0&hl=en&rclk=1,Gloucester
ODEON Hereford,Cinema,https://www.google.com/maps/place/ODEON+Hereford/data=!4m7!3m6!1s0x416554fee2861c4f:0x87552441762b84f8!8m2!3d52.0582775!4d-2.7176239!16s%2Fg%2F1q6j6f59_!19sChIJTxyG4v5UZUER-IQrdkEkVYc?authuser=0&hl=en&rclk=1,Hereford
The Loft Cinema,Cinema,https://www.google.com/maps/place/The+Loft+Cinema/data=!4m7!3m6!1s0x48704bff01e06515:0x8ea11f0764f8a99a!8m2!3d52.0559299!4d-2.7189496!16s%2Fg%2F11gy144rn_!19sChIJFWXgAf9LcEgRmqn4ZAcfoY4?authuser=0&hl=en&rclk=1,Hereford
Outdoor Cinema Hereford,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Hereford/data=!4m7!3m6!1s0x48704b7dc6dfa14b:0x45c2a702ce06fbd0!8m2!3d52.0738737!4d-2.7293146!16s%2Fg%2F11c5wlfl7q!19sChIJS6Hfxn1LcEgR0PsGzgKnwkU?authuser=0&hl=en&rclk=1,Hereford
The Courtyard,Cinema,https://www.google.com/maps/place/The+Courtyard/data=!4m7!3m6!1s0x48704a3a4559614f:0x2339579a2704d2ef!8m2!3d52.0610466!4d-2.7187624!16s%2Fm%2F027s8wg!19sChIJT2FZRTpKcEgR79IEJ5pXOSM?authuser=0&hl=en&rclk=1,Hereford
Fownhope Memorial Village Hall,Cinema,https://www.google.com/maps/place/Fownhope+Memorial+Village+Hall/data=!4m7!3m6!1s0x48704cc51d8f84cb:0xbaa7d724d6c27338!8m2!3d52.0059153!4d-2.61201!16s%2Fg%2F11bcdhpj4s!19sChIJy4SPHcVMcEgROHPC1iTXp7o?authuser=0&hl=en&rclk=1,Hereford
Vue Cinema Plymouth,Cinema,https://www.google.com/maps/place/Vue+Cinema+Plymouth/data=!4m7!3m6!1s0x48745d83c9a37b19:0x5dcb72efd8e82e5b!8m2!3d50.3670771!4d-4.1247543!16s%2Fg%2F12xps6gtr!19sChIJGXujyYNddEgRWy7o2O9yy10?authuser=0&hl=en&rclk=1,Plymouth
Cineworld Cinema Plymouth,Imax Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Plymouth/data=!4m7!3m6!1s0x486ced0de87c9891:0xba159e56e483bd3f!8m2!3d50.3707626!4d-4.1365471!16s%2Fg%2F11fmy0yd48!19sChIJkZh86A3tbEgRP72D5FaeFbo?authuser=0&hl=en&rclk=1,Plymouth
Plymouth Arts Cinema,Cinema,https://www.google.com/maps/place/Plymouth+Arts+Cinema/data=!4m7!3m6!1s0x486cecb2d2ca23c7:0xb88e7c280c6f04a9!8m2!3d50.3732769!4d-4.1372815!16s%2Fm%2F0vpvgxz!19sChIJxyPK0rLsbEgRqQRvDCh8jrg?authuser=0&hl=en&rclk=1,Plymouth
